id,week,day_of_week,start_time,end_time,classroom,is_rescheduled
19046,9,4,8,10,F304,0
19047,10,4,8,10,F304,0
19048,11,4,8,10,F304,0
19049,12,4,8,10,F304,0
19050,13,4,8,10,F304,0
19051,14,4,8,10,F304,0
19052,15,4,8,10,F304,0
19053,16,4,8,10,F304,0
19054,1,3,8,10,B223,0
19055,2,3,8,10,B223,0
19056,3,3,8,10,B223,0
19057,4,3,8,10,B223,0
19058,5,3,8,10,B223,0
19059,6,3,8,10,B223,0
19060,8,3,8,10,B223,0
19061,9,3,8,10,B223,0
19062,10,3,8,10,B223,0
19063,11,3,8,10,B223,0
19064,12,3,8,9,B223,0
19065,1,1,3,5,B223,0
19066,2,1,3,5,B223,0
19067,3,1,3,5,B223,0
19068,4,1,3,5,B223,0
19069,5,1,3,5,B223,0
19070,6,1,3,5,B223,0
19071,7,1,3,5,B223,0
19072,8,1,3,5,B223,0
19073,9,1,3,5,B223,0
19074,10,1,3,5,B223,0
19075,12,1,3,4,B223,0
19076,5,4,8,10,I404,0
19077,6,4,8,10,I404,0
19078,7,4,8,10,I404,0
19079,8,4,8,10,I404,0
19080,9,4,8,10,I404,0
19081,10,4,8,10,I404,0
19082,11,4,8,9,I404,0
19083,8,1,3,5,I203,0
19084,9,1,3,5,I203,0
19085,10,1,3,5,I203,0
19086,2,1,3,5,I203,0
19087,3,1,3,5,I203,0
19088,4,1,3,5,I203,0
19089,5,1,3,5,I203,0
19090,6,1,3,5,I203,0
19091,7,1,3,5,I203,0
19092,12,1,3,4,I203,0
19093,10,3,3,5,F101,0
19094,11,3,3,5,F101,0
19095,12,3,3,5,F101,0
19096,8,3,3,5,F101,0
19097,9,3,3,5,F101,0
19098,12,5,3,5,G124,0
19099,13,5,3,5,G124,0
19100,5,5,3,5,G124,0
19101,6,5,3,5,G124,0
19102,8,5,3,5,G124,0
19103,9,5,3,5,G124,0
19104,11,5,3,5,G124,0
19105,14,5,3,4,G124,0
19106,1,3,8,10,H130,0
19107,2,3,8,10,H130,0
19108,3,3,8,10,H130,0
19109,4,3,8,10,H130,0
19110,5,3,8,10,H130,0
19111,6,3,8,10,H130,0
19112,7,3,8,10,H130,0
19113,8,3,8,10,H130,0
19114,9,3,8,10,H130,0
19115,10,3,8,10,H130,0
19116,11,3,8,9,H130,0
19117,1,3,11,13,H130,0
19118,2,3,11,13,H130,0
19119,3,3,11,13,H130,0
19120,4,3,11,13,H130,0
19121,5,3,11,13,H130,0
19122,6,3,11,13,H130,0
19123,7,3,11,13,H130,0
19124,8,3,11,13,H130,0
19125,9,3,11,13,H130,0
19126,10,3,11,13,H130,0
19127,11,3,11,12,H130,0
19128,1,4,8,9,M222,0
19129,2,4,8,9,M222,0
19130,3,4,8,9,M222,0
19131,4,4,8,9,M222,0
19132,5,4,8,9,M222,0
19133,6,4,8,9,M222,0
19134,7,4,8,9,M222,0
19135,8,4,8,9,M222,0
19136,5,4,3,5,F401,0
19137,6,4,3,5,F401,0
19138,7,4,3,5,F401,0
19139,8,4,3,5,F401,0
19140,9,1,8,10,F301,0
19141,9,3,8,10,F301,0
19142,1,1,11,13,F401,0
19143,2,1,11,13,F401,0
19144,3,1,11,13,F401,0
19145,4,1,11,13,F401,0
19146,5,1,11,13,F401,0
19147,6,1,11,13,F401,0
19148,7,1,11,13,F401,0
19149,8,1,11,13,F401,0
19150,1,3,8,10,F401,0
19151,2,3,8,10,F401,0
19152,3,3,8,10,F401,0
19153,4,3,8,10,F401,0
19154,5,3,8,10,F401,0
19155,6,3,8,10,F401,0
19156,7,3,8,10,F401,0
19157,8,3,8,10,F401,1
19158,10,1,11,13,F401,0
19159,1,1,8,10,F402,0
19160,2,1,8,10,F402,0
19161,3,1,8,10,F402,0
19162,4,1,8,10,F402,0
19163,5,1,8,10,F402,0
19164,6,1,8,10,F402,0
19165,7,1,8,10,F402,0
19166,8,1,8,10,F402,1
19167,1,3,11,13,F402,0
19168,2,3,11,13,F402,0
19169,3,3,11,13,F402,0
19170,4,3,11,13,F402,0
19171,5,3,11,13,F402,0
19172,6,3,11,13,F402,0
19173,7,3,11,13,F402,0
19174,8,3,11,13,F402,0
19175,10,1,8,10,F402,0
19176,1,2,11,13,F502,0
19177,2,2,11,13,F502,0
19178,3,2,11,13,F502,0
19179,4,2,11,13,F502,0
19180,5,2,11,13,F502,0
19181,6,2,11,13,F502,0
19182,7,2,11,13,F502,0
19183,8,2,11,13,F502,0
19184,1,5,8,10,F502,0
19185,2,5,8,10,F502,0
19186,3,5,8,10,F502,0
19187,4,5,8,10,F502,1
19188,5,5,8,10,F502,0
19189,6,5,8,10,F502,0
19190,7,5,8,10,F502,0
19191,8,5,8,10,F502,0
19192,13,1,8,9,F503,0
19193,14,1,8,9,F503,0
19194,15,1,8,9,F503,0
19195,16,1,8,9,F503,0
19196,13,3,6,7,F503,0
19197,14,3,6,7,F503,0
19198,15,3,6,7,F503,0
19199,16,3,6,7,F503,0
19200,5,4,8,10,B221,0
19201,6,4,8,10,B221,0
19202,7,4,8,10,B221,0
19203,8,4,8,10,B221,0
19204,9,4,8,10,B221,0
19205,10,4,8,10,B221,0
19206,11,4,8,10,B221,0
19207,12,4,8,10,B221,0
19208,13,4,8,10,B221,0
19209,14,4,8,10,B221,0
19210,15,4,8,10,B221,0
19211,4,2,11,13,I203,0
19212,5,2,11,13,I203,0
19213,6,2,11,13,I203,0
19214,7,2,11,13,I203,0
19215,8,2,11,13,I203,0
19216,9,2,11,13,I203,0
19217,10,2,11,13,I203,0
19218,11,2,11,13,I203,0
19219,12,2,11,13,I203,0
19220,13,2,11,13,I203,0
19221,14,2,11,13,I203,0
19222,1,5,11,13,G126,0
19223,2,5,11,13,G126,0
19224,3,5,11,13,G126,0
19225,4,5,11,13,G126,0
19226,5,5,11,13,G126,0
19227,6,5,11,13,G126,0
19228,7,5,11,13,G126,0
19229,8,5,11,13,G126,0
19230,9,5,11,13,G126,0
19231,10,5,11,13,G126,0
19232,11,5,11,13,G126,0
19233,1,5,3,5,F403,0
19234,2,5,3,5,F403,0
19235,3,5,3,5,F403,0
19236,4,5,3,5,F403,1
19237,5,5,3,5,F403,0
19238,6,5,3,5,F403,0
19239,7,5,3,5,F403,0
19240,8,5,3,5,F403,0
19241,9,5,3,5,F403,1
19242,10,5,3,5,F403,0
19243,11,5,3,5,F403,0
19244,12,5,3,5,F403,0
19245,13,5,3,5,F403,0
19246,14,5,3,5,F403,0
19247,15,5,3,5,F403,0
19248,16,5,3,5,F403,0
19249,9,5,11,13,F403,0
19250,1,5,8,10,I401,0
19251,2,5,8,10,I401,0
19252,3,5,8,10,I401,0
19253,4,5,8,10,I401,0
19254,5,5,8,10,I401,0
19255,6,5,8,10,I401,0
19256,7,5,8,10,I401,0
19257,8,5,8,10,I401,0
19258,9,5,8,10,I401,0
19259,10,5,8,10,I401,0
19260,11,5,8,10,I401,0
19261,12,5,8,10,I401,0
19262,13,5,8,10,I401,0
19263,14,5,8,10,I401,0
19264,15,5,8,10,I401,0
19265,16,5,8,10,I401,0
19266,1,5,8,10,B221,0
19267,2,5,8,10,B221,0
19268,3,5,8,10,B221,0
19269,4,5,8,10,B221,0
19270,5,5,8,10,B221,0
19271,6,5,8,10,B221,0
19272,7,5,8,10,B221,0
19273,8,5,8,10,B221,0
19274,9,5,8,10,B221,0
19275,10,5,8,10,B221,0
19276,11,5,8,10,B221,0
19277,12,5,8,10,B221,0
19278,13,5,8,10,B221,0
19279,14,5,8,10,B221,0
19280,15,5,8,10,B221,0
19281,16,5,8,10,B221,0
19282,1,5,3,5,B221,0
19283,2,5,3,5,B221,0
19284,3,5,3,5,B221,0
19285,4,5,3,5,B221,0
19286,5,5,3,5,B221,0
19287,6,5,3,5,B221,0
19288,7,5,3,5,B221,0
19289,8,5,3,5,B221,0
19290,9,5,3,5,B221,0
19291,10,5,3,5,B221,0
19292,11,5,3,5,B221,0
19293,12,5,3,5,B221,0
19294,13,5,3,5,B221,0
19295,14,5,3,5,B221,0
19296,15,5,3,5,B221,0
19297,16,5,3,5,B221,0
19298,1,2,3,4,G227,0
19299,2,2,3,4,G227,0
19300,3,2,3,4,G227,0
19301,4,2,3,4,G227,0
19302,5,2,3,4,G227,0
19303,6,2,3,4,G227,0
19304,7,2,3,4,G227,0
19305,8,2,3,4,G227,0
19306,9,2,3,4,G227,0
19307,10,2,3,4,G227,0
19308,11,2,3,4,G227,0
19309,12,2,3,4,G227,0
19310,1,5,3,4,G227,0
19311,2,5,3,4,G227,0
19312,3,5,3,4,G227,0
19313,4,5,3,4,G227,0
19314,5,5,3,4,G227,0
19315,6,5,3,4,G227,0
19316,7,5,3,4,G227,0
19317,8,5,3,4,G227,0
19318,9,5,3,4,G227,0
19319,10,5,3,4,G227,0
19320,11,5,3,4,G227,0
19321,12,5,3,4,G227,0
19322,1,3,3,4,G221,0
19323,2,3,3,4,G221,0
19324,3,3,3,4,G221,0
19325,4,3,3,4,G221,0
19326,5,3,3,4,G221,0
19327,6,3,3,4,G221,0
19328,7,3,3,4,G221,0
19329,8,3,3,4,G221,0
19330,9,3,3,4,G221,0
19331,10,3,3,4,G221,0
19332,11,3,3,4,G221,0
19333,12,3,3,4,G221,1
19334,1,5,3,4,G221,0
19335,2,5,3,4,G221,0
19336,3,5,3,4,G221,0
19337,4,5,3,4,G221,0
19338,5,5,3,4,G221,0
19339,6,5,3,4,G221,0
19340,7,5,3,4,G221,0
19341,8,5,3,4,G221,0
19342,9,5,3,4,G221,0
19343,10,5,3,4,G221,0
19344,11,5,3,4,G221,0
19345,12,5,3,4,G221,0
19346,12,7,3,4,M222,0
19347,1,3,3,4,G223,0
19348,2,3,3,4,G223,0
19349,3,3,3,4,G223,0
19350,4,3,3,4,G223,0
19351,5,3,3,4,G223,0
19352,6,3,3,4,G223,0
19353,7,3,3,4,G223,0
19354,8,3,3,4,G223,0
19355,9,3,3,4,G223,0
19356,10,3,3,4,G223,0
19357,11,3,3,4,G223,0
19358,12,3,3,4,G223,0
19359,1,5,3,4,G223,0
19360,2,5,3,4,G223,0
19361,3,5,3,4,G223,0
19362,4,5,3,4,G223,1
19363,5,5,3,4,G223,0
19364,6,5,3,4,G223,0
19365,7,5,3,4,G223,0
19366,8,5,3,4,G223,0
19367,9,5,3,4,G223,1
19368,10,5,3,4,G223,0
19369,11,5,3,4,G223,0
19370,12,5,3,4,G223,0
19371,8,7,8,9,G124,0
19372,5,7,8,9,G223,0
19373,1,2,8,9,I402,0
19374,2,2,8,9,I402,0
19375,3,2,8,9,I402,0
19376,4,2,8,9,I402,0
19377,5,2,8,9,I402,0
19378,6,2,8,9,I402,0
19379,7,2,8,9,I402,0
19380,8,2,8,9,I402,0
19381,9,2,8,9,I402,0
19382,10,2,8,9,I402,0
19383,11,2,8,9,I402,0
19384,12,2,8,9,I402,0
19385,1,4,3,4,I402,0
19386,2,4,3,4,I402,0
19387,3,4,3,4,I402,0
19388,4,4,3,4,I402,0
19389,5,4,3,4,I402,0
19390,6,4,3,4,I402,0
19391,7,4,3,4,I402,0
19392,8,4,3,4,I402,0
19393,9,4,3,4,I402,0
19394,10,4,3,4,I402,0
19395,11,4,3,4,I402,0
19396,12,4,3,4,I402,0
19397,1,2,8,9,I404,0
19398,2,2,8,9,I404,0
19399,3,2,8,9,I404,0
19400,4,2,8,9,I404,0
19401,5,2,8,9,I404,0
19402,6,2,8,9,I404,0
19403,7,2,8,9,I404,0
19404,8,2,8,9,I404,0
19405,9,2,8,9,I404,0
19406,10,2,8,9,I404,0
19407,11,2,8,9,I404,0
19408,12,2,8,9,I404,0
19409,1,4,3,4,I404,0
19410,2,4,3,4,I404,0
19411,3,4,3,4,I404,0
19412,4,4,3,4,I404,0
19413,5,4,3,4,I404,0
19414,6,4,3,4,I404,0
19415,7,4,3,4,I404,0
19416,8,4,3,4,I404,0
19417,9,4,3,4,I404,0
19418,10,4,3,4,I404,0
19419,11,4,3,4,I404,0
19420,12,4,3,4,I404,0
19421,1,1,6,7,G224,0
19422,2,1,6,7,G224,0
19423,3,1,6,7,G224,0
19424,4,1,6,7,G224,0
19425,5,1,6,7,G224,0
19426,6,1,6,7,G224,0
19427,7,1,6,7,G224,0
19428,8,1,6,7,G224,0
19429,9,1,6,7,G224,0
19430,10,1,6,7,G224,0
19431,11,1,6,7,G224,0
19432,12,1,6,7,G224,0
19433,13,1,6,7,G224,0
19434,14,1,6,7,G224,0
19435,15,1,6,7,G224,0
19436,16,1,6,7,G224,0
19437,1,4,6,7,G224,0
19438,2,4,6,7,G224,0
19439,3,4,6,7,G224,0
19440,4,4,6,7,G224,0
19441,5,4,6,7,G224,0
19442,6,4,6,7,G224,0
19443,7,4,6,7,G224,0
19444,8,4,6,7,G224,0
19445,9,4,6,7,G224,0
19446,10,4,6,7,G224,0
19447,11,4,6,7,G224,0
19448,12,4,6,7,G224,0
19449,13,4,6,7,G224,0
19450,14,4,6,7,G224,0
19451,15,4,6,7,G224,0
19452,16,4,6,7,G224,0
19453,1,2,6,7,I504,0
19454,2,2,6,7,I504,0
19455,3,2,6,7,I504,0
19456,4,2,6,7,I504,0
19457,5,2,6,7,I504,0
19458,6,2,6,7,I504,0
19459,7,2,6,7,I504,0
19460,8,2,6,7,I504,0
19461,9,2,6,7,I504,0
19462,10,2,6,7,I504,0
19463,11,2,6,7,I504,0
19464,12,2,6,7,I504,0
19465,13,2,6,7,I504,0
19466,14,2,6,7,I504,0
19467,15,2,6,7,I504,0
19468,16,2,6,7,I504,0
19469,1,4,11,12,I504,0
19470,2,4,11,12,I504,0
19471,3,4,11,12,I504,0
19472,4,4,11,12,I504,0
19473,5,4,11,12,I504,0
19474,6,4,11,12,I504,0
19475,7,4,11,12,I504,0
19476,8,4,11,12,I504,0
19477,9,4,11,12,I504,0
19478,10,4,11,12,I504,0
19479,11,4,11,12,I504,0
19480,12,4,11,12,I504,0
19481,13,4,11,12,I504,0
19482,14,4,11,12,I504,0
19483,15,4,11,12,I504,0
19484,16,4,11,12,I504,0
19485,1,2,6,7,I502,0
19486,2,2,6,7,I502,0
19487,3,2,6,7,I502,0
19488,4,2,6,7,I502,0
19489,5,2,6,7,I502,0
19490,6,2,6,7,I502,0
19491,7,2,6,7,I502,0
19492,8,2,6,7,I502,0
19493,9,2,6,7,I502,0
19494,10,2,6,7,I502,0
19495,11,2,6,7,I502,0
19496,12,2,6,7,I502,0
19497,13,2,6,7,I502,0
19498,14,2,6,7,I502,0
19499,15,2,6,7,I502,0
19500,16,2,6,7,I502,0
19501,1,4,11,12,I502,0
19502,2,4,11,12,I502,0
19503,3,4,11,12,I502,0
19504,4,4,11,12,I502,0
19505,5,4,11,12,I502,0
19506,6,4,11,12,I502,0
19507,7,4,11,12,I502,0
19508,8,4,11,12,I502,0
19509,9,4,11,12,I502,0
19510,10,4,11,12,I502,0
19511,11,4,11,12,I502,0
19512,12,4,11,12,I502,0
19513,13,4,11,12,I502,0
19514,14,4,11,12,I502,0
19515,15,4,11,12,I502,0
19516,16,4,11,12,I502,0
19517,1,3,3,4,M227,0
19518,2,3,3,4,M227,0
19519,3,3,3,4,M227,0
19520,4,3,3,4,M227,0
19521,5,3,3,4,M227,0
19522,6,3,3,4,M227,0
19523,7,3,3,4,M227,0
19524,8,3,3,4,M227,0
19525,1,5,8,9,M227,0
19526,2,5,8,9,M227,0
19527,3,5,8,9,M227,0
19528,4,5,8,9,M227,0
19529,5,5,8,9,M227,0
19530,6,5,8,9,M227,0
19531,7,5,8,9,M227,0
19532,8,5,8,9,M227,0
19533,1,1,8,9,G227,0
19534,2,1,8,9,G227,0
19535,3,1,8,9,G227,0
19536,4,1,8,9,G227,0
19537,5,1,8,9,G227,0
19538,6,1,8,9,G227,0
19539,7,1,8,9,G227,0
19540,8,1,8,9,G227,0
19541,1,4,8,9,G227,0
19542,2,4,8,9,G227,0
19543,3,4,8,9,G227,0
19544,4,4,8,9,G227,0
19545,5,4,8,9,G227,0
19546,6,4,8,9,G227,0
19547,7,4,8,9,G227,0
19548,8,4,8,9,G227,0
19549,1,2,8,10,F304,0
19550,2,2,8,10,F304,0
19551,3,2,8,10,F304,0
19552,4,2,8,10,F304,0
19553,5,2,8,10,F304,0
19554,6,2,8,10,F304,0
19555,7,2,8,10,F304,0
19556,8,2,8,10,F304,0
19557,9,2,8,10,F304,0
19558,10,2,8,10,F304,0
19559,11,2,8,10,F304,0
19560,1,1,6,7,M224,0
19561,2,1,6,7,M224,0
19562,3,1,6,7,M224,0
19563,4,1,6,7,M224,0
19564,5,1,6,7,M224,0
19565,6,1,6,7,M224,0
19566,7,1,6,7,M224,1
19567,8,1,6,7,M224,0
19568,9,1,6,7,M224,0
19569,10,1,6,7,M224,0
19570,11,1,6,7,M224,0
19571,12,1,6,7,M224,0
19572,13,1,6,7,M224,0
19573,14,1,6,7,M224,0
19574,15,1,6,7,M224,0
19575,16,1,6,7,M224,0
19576,8,2,1,2,M224,0
19577,9,5,3,4,M221,0
19578,10,5,3,4,M221,0
19579,11,5,3,4,M221,0
19580,12,5,3,4,M221,0
19581,13,5,3,4,M221,0
19582,14,5,3,4,M221,0
19583,15,5,3,4,M221,0
19584,16,5,3,4,M221,0
19585,9,5,8,9,M221,0
19586,10,5,8,9,M221,0
19587,11,5,8,9,M221,0
19588,12,5,8,9,M221,0
19589,13,5,8,9,M221,0
19590,14,5,8,9,M221,0
19591,15,5,8,9,M221,0
19592,16,5,8,9,M221,0
19593,9,2,3,4,I401,0
19594,10,2,3,4,I401,0
19595,11,2,3,4,I401,0
19596,12,2,3,4,I401,0
19597,13,2,3,4,I401,0
19598,14,2,3,4,I401,0
19599,15,2,3,4,I401,0
19600,16,2,3,4,I401,0
19601,9,5,6,7,I401,0
19602,10,5,6,7,I401,0
19603,11,5,6,7,I401,0
19604,12,5,6,7,I401,0
19605,13,5,6,7,I401,0
19606,14,5,6,7,I401,0
19607,15,5,6,7,I401,0
19608,16,5,6,7,I401,0
19609,4,2,11,12,I503,0
19610,5,2,11,12,I503,0
19611,6,2,11,12,I503,0
19612,7,2,11,12,I503,0
19613,8,2,11,12,I503,0
19614,9,2,11,12,I503,0
19615,10,2,11,12,I503,0
19616,11,2,11,12,I503,0
19617,4,4,11,12,I503,0
19618,5,4,11,12,I503,0
19619,6,4,11,12,I503,0
19620,7,4,11,12,I503,0
19621,8,4,11,12,I503,0
19622,9,4,11,12,I503,0
19623,10,4,11,12,I503,0
19624,11,4,11,12,I503,0
19625,4,4,11,13,F205,0
19626,5,4,11,13,F205,0
19627,6,4,11,13,F205,0
19628,7,4,11,13,F205,0
19629,8,4,11,13,F205,0
19630,9,4,11,13,F205,0
19631,10,4,11,13,F205,0
19632,11,4,11,13,F205,0
19633,12,4,11,13,F205,0
19634,13,4,11,13,F205,0
19635,14,4,11,13,F205,0
19636,3,4,11,13,F201,0
19637,4,4,11,13,F201,0
19638,5,4,11,13,F201,0
19639,6,4,11,13,F201,0
19640,7,4,11,13,F201,0
19641,8,4,11,13,F201,0
19642,9,4,11,13,F201,0
19643,10,4,11,13,F201,0
19644,11,4,11,13,F201,0
19645,12,4,11,13,F201,0
19646,13,4,11,13,F201,0
19647,7,2,11,12,F505,0
19648,8,2,11,12,F505,0
19649,9,2,11,12,F505,0
19650,10,2,11,12,F505,0
19651,11,2,11,12,F505,0
19652,12,2,11,12,F505,0
19653,13,2,11,12,F505,0
19654,14,2,11,12,F505,0
19655,7,4,11,12,F505,0
19656,8,4,11,12,F505,0
19657,9,4,11,12,F505,0
19658,10,4,11,12,F505,0
19659,11,4,11,12,F505,0
19660,12,4,11,12,F505,0
19661,13,4,11,12,F505,0
19662,14,4,11,12,F505,0
19663,2,2,11,13,I505,0
19664,3,2,11,13,I505,0
19665,4,2,11,13,I505,0
19666,5,2,11,13,I505,0
19667,6,2,11,13,I505,0
19668,7,2,11,13,I505,0
19669,8,2,11,13,I505,0
19670,9,2,11,13,I505,0
19671,10,2,11,13,I505,0
19672,11,2,11,13,I505,0
19673,12,2,11,13,I505,0
19674,1,2,11,13,F303,0
19675,2,2,11,13,F303,1
19676,3,2,11,13,F303,1
19677,4,2,11,13,F303,1
19678,5,2,11,13,F303,1
19679,6,2,11,13,F303,1
19680,7,2,11,13,F303,1
19681,8,2,11,13,F303,1
19682,9,2,11,13,F303,1
19683,10,2,11,13,F303,1
19684,11,2,11,13,F303,1
19685,1,2,11,12,F501,0
19686,2,2,11,12,F501,0
19687,3,2,11,12,F501,0
19688,4,2,11,12,F501,0
19689,5,2,11,12,F501,0
19690,6,2,11,12,F501,0
19691,7,2,11,12,F501,0
19692,8,2,11,12,F501,0
19693,9,2,11,12,F501,0
19694,10,2,11,12,F501,0
19695,11,2,11,12,F501,0
19696,12,2,11,12,F501,0
19697,13,2,11,12,F501,0
19698,14,2,11,12,F501,1
19699,15,2,11,12,F501,0
19700,16,2,11,12,F501,0
19701,14,7,3,4,I101,0
19702,2,2,3,5,F604,0
19703,8,2,3,4,F604,0
19704,8,3,8,9,B228,0
19705,3,3,8,10,B228,0
19706,8,4,6,7,B228,0
19707,3,4,8,10,B228,0
19708,8,5,3,4,F602,0
19709,3,5,3,5,F602,0
19710,1,2,1,2,I202,0
19711,2,2,1,2,I202,0
19712,3,2,1,2,I202,0
19713,4,2,1,2,I202,0
19714,5,2,1,2,I202,0
19715,6,2,1,2,I202,0
19716,7,2,1,2,I202,0
19717,8,2,1,2,I202,0
19718,9,2,1,2,I202,0
19719,10,2,1,2,I202,0
19720,11,2,1,2,I202,0
19721,12,2,1,2,I202,0
19722,1,4,1,2,I202,0
19723,2,4,1,2,I202,0
19724,3,4,1,2,I202,0
19725,4,4,1,2,I202,0
19726,5,4,1,2,I202,0
19727,6,4,1,2,I202,0
19728,7,4,1,2,I202,0
19729,8,4,1,2,I202,0
19730,9,4,1,2,I202,0
19731,10,4,1,2,I202,0
19732,11,4,1,2,I202,0
19733,12,4,1,2,I202,0
19734,1,2,1,2,I402,0
19735,2,2,1,2,I402,0
19736,3,2,1,2,I402,0
19737,4,2,1,2,I402,0
19738,5,2,1,2,I402,0
19739,6,2,1,2,I402,0
19740,7,2,1,2,I402,0
19741,8,2,1,2,I402,0
19742,9,2,1,2,I402,0
19743,10,2,1,2,I402,0
19744,11,2,1,2,I402,0
19745,12,2,1,2,I402,0
19746,1,5,6,7,I402,0
19747,2,5,6,7,I402,0
19748,3,5,6,7,I402,0
19749,4,5,6,7,I402,0
19750,5,5,6,7,I402,0
19751,6,5,6,7,I402,0
19752,7,5,6,7,I402,0
19753,8,5,6,7,I402,0
19754,9,5,6,7,I402,0
19755,10,5,6,7,I402,0
19756,11,5,6,7,I402,0
19757,12,5,6,7,I402,0
19758,1,2,6,7,I302,0
19759,2,2,6,7,I302,0
19760,3,2,6,7,I302,0
19761,4,2,6,7,I302,0
19762,5,2,6,7,I302,0
19763,6,2,6,7,I302,0
19764,7,2,6,7,I302,0
19765,8,2,6,7,I302,0
19766,9,2,6,7,I302,0
19767,10,2,6,7,I302,0
19768,11,2,6,7,I302,0
19769,12,2,6,7,I302,0
19770,1,5,6,7,I302,0
19771,2,5,6,7,I302,0
19772,3,5,6,7,I302,0
19773,4,5,6,7,I302,0
19774,5,5,6,7,I302,0
19775,6,5,6,7,I302,0
19776,7,5,6,7,I302,0
19777,8,5,6,7,I302,0
19778,9,5,6,7,I302,0
19779,10,5,6,7,I302,0
19780,11,5,6,7,I302,0
19781,12,5,6,7,I302,0
19782,1,2,3,5,M228,0
19783,2,2,3,5,M228,0
19784,3,2,3,5,M228,0
19785,4,2,3,5,M228,0
19786,5,2,3,5,M228,0
19787,6,2,3,5,M228,0
19788,7,2,3,5,M228,0
19789,8,2,3,5,M228,0
19790,9,2,3,5,M228,0
19791,10,2,3,5,M228,0
19792,11,2,3,5,M228,0
19793,12,2,3,5,M228,0
19794,13,2,3,5,M228,0
19795,14,2,3,5,M228,0
19796,1,5,3,5,I402,0
19797,2,5,3,5,I402,0
19798,3,5,3,5,I402,0
19799,4,5,3,5,I402,0
19800,5,5,3,5,I402,0
19801,6,5,3,5,I402,0
19802,7,5,3,5,I402,0
19803,8,5,3,5,I402,0
19804,9,5,3,5,I402,0
19805,10,5,3,5,I402,0
19806,11,5,3,5,I402,0
19807,12,5,3,5,I402,0
19808,13,5,3,5,I402,0
19809,14,5,3,5,I402,0
19810,1,2,8,10,I204,0
19811,2,2,8,10,I204,0
19812,3,2,8,10,I204,0
19813,4,2,8,10,I204,0
19814,5,2,8,10,I204,0
19815,6,2,8,10,I204,0
19816,7,2,8,10,I204,0
19817,8,2,8,10,I204,0
19818,9,2,8,10,I204,0
19819,10,2,8,10,I204,0
19820,11,2,8,10,I204,0
19821,12,2,8,10,I204,0
19822,13,2,8,10,I204,0
19823,14,2,8,10,I204,0
19824,1,2,8,10,F704,0
19825,2,2,8,10,F704,0
19826,3,2,8,10,F704,0
19827,4,2,8,10,F704,0
19828,5,2,8,10,F704,0
19829,6,2,8,10,F704,0
19830,7,2,8,10,F704,0
19831,8,2,8,10,F704,0
19832,9,2,8,10,F704,0
19833,10,2,8,10,F704,0
19834,11,2,8,10,F704,0
19835,12,2,8,10,F704,0
19836,13,2,8,10,F704,0
19837,14,2,8,10,F704,0
19838,1,2,8,10,I202,0
19839,2,2,8,10,I202,0
19840,3,2,8,10,I202,0
19841,4,2,8,10,I202,0
19842,5,2,8,10,I202,0
19843,6,2,8,10,I202,0
19844,7,2,8,10,I202,0
19845,8,2,8,10,I202,0
19846,9,2,8,10,I202,0
19847,10,2,8,10,I202,0
19848,11,2,8,10,I202,0
19849,12,2,8,10,I202,0
19850,13,2,8,10,I202,0
19851,14,2,8,10,I202,0
19852,1,1,8,10,I402,0
19853,2,1,8,10,I402,0
19854,3,1,8,10,I402,0
19855,4,1,8,10,I402,0
19856,5,1,8,10,I402,0
19857,6,1,8,10,I402,0
19858,7,1,8,10,I402,0
19859,8,1,8,10,I402,0
19860,9,1,8,10,I402,0
19861,10,1,8,10,I402,0
19862,11,1,8,10,I402,0
19863,12,1,8,10,I402,1
19864,13,1,8,10,I402,1
19865,14,1,8,10,I402,1
19866,15,1,8,10,I402,1
19867,16,1,8,10,I402,1
19868,1,4,1,2,M233,0
19869,2,4,1,2,M233,0
19870,3,4,1,2,M233,0
19871,4,4,1,2,M233,0
19872,5,4,1,2,M233,0
19873,6,4,1,2,M233,0
19874,7,4,1,2,M233,0
19875,8,4,1,2,M233,0
19876,1,3,8,10,I401,0
19877,2,3,8,10,I401,0
19878,3,3,8,10,I401,0
19879,4,3,8,10,I401,0
19880,5,3,8,10,I401,0
19881,6,3,8,10,I401,0
19882,7,3,8,10,I401,0
19883,8,3,8,10,I401,0
19884,9,3,8,10,I401,0
19885,10,3,8,10,I401,0
19886,11,3,8,10,I401,0
19887,1,1,1,2,F202,0
19888,2,1,1,2,F202,0
19889,3,1,1,2,F202,0
19890,4,1,1,2,F202,0
19891,5,1,1,2,F202,0
19892,6,1,1,2,F202,0
19893,7,1,1,2,F202,0
19894,8,1,1,2,F202,0
19895,1,4,1,2,F202,0
19896,2,4,1,2,F202,0
19897,3,4,1,2,F202,0
19898,4,4,1,2,F202,0
19899,5,4,1,2,F202,0
19900,6,4,1,2,F202,0
19901,7,4,1,2,F202,0
19902,8,4,1,2,F202,0
19903,9,2,6,9,F504,0
19904,10,2,6,9,F504,0
19905,11,2,6,9,F504,0
19906,12,2,6,9,F504,0
19907,13,2,6,9,F504,0
19908,1,1,3,5,I302,0
19909,2,1,3,5,I302,0
19910,3,1,3,5,I302,0
19911,4,1,3,5,I302,0
19912,5,1,3,5,I302,0
19913,6,1,3,5,I302,0
19914,7,1,3,5,I302,0
19915,8,1,3,5,I302,0
19916,9,1,3,5,I302,0
19917,10,1,3,5,I302,0
19918,11,1,3,5,I302,0
